,ID,Date,User,Tweet,Media,Hashtags
872,1394079047760551939,2021-05-16 23:55:20+00:00,DailyOutsider,"Israel 🇮🇱 and Palestine 🇵🇸 heading for ‘uncontainable’ crisis, ⁦@UN⁩ chief warns https://t.co/zrgVV30w8f",,
873,1394075257112301570,2021-05-16 23:40:16+00:00,imsamcrowe,"Israel and Palestine heading for “uncontainable” crisis, UN chief warns - The Guardian | 😒 i think we’re past that ❕ https://t.co/uYvhNGtWKG",,
874,1394074516427616256,2021-05-16 23:37:20+00:00,PaulTSimonson2,"Israel and Palestine heading for “uncontainable” crisis, UN chief warns - The Guardian. And who through the first rocket! Who started this conflict? Where is the man in charge of America ? Just a few weeks ago here gave the PLA money. He’ll try to deny it! https://t.co/7KRrbETlQv",,
875,1394073932169367552,2021-05-16 23:35:00+00:00,mccpeace,"The world is watching as the growing crisis in #Palestine and #Israel with new outbursts of violence, rockets and bombing, spreads throughout historic Palestine. 

Join us as we raise our voices for peace 
Canada: https://t.co/ZG5TU1Jobk
U.S.: https://t.co/RW06U4CBk4",,"['Palestine', 'Israel']"
876,1394073567776546820,2021-05-16 23:33:33+00:00,norionakatsuji,"“Israel and Palestine heading for ‘uncontainable’ crisis, UN chief warns | Gaza | The Guardian“ https://t.co/K8Fsl7y8oV",,
877,1394072148415684612,2021-05-16 23:27:55+00:00,SalmanNizami_,Israel drops more than 50 bombs on Gaza. Palestinians live under the constant threat of Israeli terrorism &amp; war. We stand shoulder to shoulder with the people of Palestine at this time of crisis. May Allah protect them! #GazaUnderAttak #SavePalestine 🇵🇸🤲 https://t.co/I7o2Mju6rB,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1394072108657889280/pu/img/6rZwZtoiegsIS0JK.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1394072108657889280/pu/vid/476x270/pcJjTCs4Y-qC8EtT.mp4?tag=12', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1394072108657889280/pu/pl/tPOvIXAHsWb5E-wP.m3u8?tag=12&container=fmp4', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1394072108657889280/pu/vid/636x360/rc3hROr5Patz84A1.mp4?tag=12', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1394072108657889280/pu/vid/848x480/SuE62xN0PtBzewIf.mp4?tag=12', contentType='video/mp4', bitrate=2176000)], duration=14.517, views=151196, altText=None)]","['GazaUnderAttak', 'SavePalestine']"
878,1394068736148004864,2021-05-16 23:14:21+00:00,luistorofernan1,"Israel and Palestine heading for ‘uncontainable’ crisis, UN chief warns https://t.co/gKACeyFsNK, Israel doing this for many years, the UN two-three time accused Netanyahu for war crime, but never doing nothing about, because they are allies with the US",,
879,1394068518732193792,2021-05-16 23:13:30+00:00,BestBrandWx,"Within 12 hours today: #Israel and #Palestine heading for ‘uncontainable’ crisis, #UN chief warns - The Guardian https://t.co/9v1k8DPf2s",,"['Israel', 'Palestine', 'UN']"
880,1394067683189088259,2021-05-16 23:10:10+00:00,SubtopiaLimburg,Artists speak out on Israel-Palestine crisis amid weekend of global protests https://t.co/viGbNS9mhw,,
881,1394067204035923968,2021-05-16 23:08:16+00:00,slanceb1,"Israel and Palestine heading for ‘uncontainable’ crisis, UN chief warns😒😕😐 https://t.co/C2l514Qz7q",,
882,1394064127623000067,2021-05-16 22:56:03+00:00,gahero,A Reading List To Understand The Israel-Palestine Crisis https://t.co/eCMaAa9TSG a través de @refinery29,,
883,1394060474245783553,2021-05-16 22:41:32+00:00,co_jit,"“Israel and Palestine heading for ‘uncontainable’ crisis, UN chief warns | Gaza | The Guardian” https://t.co/WUXqkFmXmU",,
884,1394058627690926080,2021-05-16 22:34:11+00:00,KianpourWorld,"Israel and Palestine heading for ‘uncontainable’ crisis, UN chief warns  https://t.co/HHux29E3MR",,
885,1394058581868220420,2021-05-16 22:34:00+00:00,chaytimenews,China ‘Regrets’ US Blocking United Nations Statement On Israel-Palestine Crisis https://t.co/flXopMfNuq,,
886,1394058474540183553,2021-05-16 22:33:35+00:00,LatestNdtv,UN Chief Says Israel-Palestine Violence Could Lead To “Uncontainable” Crisis https://t.co/7txiMmDfeB,,
887,1394058032531791875,2021-05-16 22:31:49+00:00,BulletinCurrent,UN Chief Says Israel-Palestine Violence Could Lead To “Uncontainable” Crisis https://t.co/fVa0h74DEL,,
888,1394057786955284480,2021-05-16 22:30:51+00:00,Mandoline_Blue,"Oh god, this picture. Her face 😭

Israel and Palestine heading for ‘uncontainable’ crisis, UN chief warns

 https://t.co/JYCRwBKm1E",,
889,1394057608286412804,2021-05-16 22:30:08+00:00,MikeShaugh,The Labour Party's antisemitism crisis: what mistake to avoid in the Green Party? https://t.co/lCjQhOG1Wc #greenparty #greens #antisemitism #jeremycorbyn #labourparty #labourantisemitism #israelpalestine #zionists #palestineunderattack #palestine https://t.co/1nWimDoget,"[Photo(previewUrl='https://pbs.twimg.com/media/E1iv__2XEAM7R_k?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E1iv__2XEAM7R_k?format=jpg&name=orig', altText=None)]","['greenparty', 'greens', 'antisemitism', 'jeremycorbyn', 'labourparty', 'labourantisemitism', 'israelpalestine', 'zionists', 'palestineunderattack', 'palestine']"
890,1394057257520963586,2021-05-16 22:28:45+00:00,fabricedp,"Israel and Palestine heading for ‘uncontainable’ crisis, UN chief warns.  https://t.co/vssy0jEneY",,
891,1394055832401334274,2021-05-16 22:23:05+00:00,strategicbayo,The most unfortunate way to view this Israel-Palestine crisis is from a religious standpoint instead of humanity standpoint.,,
892,1394055820795645954,2021-05-16 22:23:02+00:00,the_Lawrenz,Maybe Nigeria wants to intervene in the Israel vs Palestine crisis https://t.co/BcmC0zjcTO,"[Photo(previewUrl='https://pbs.twimg.com/media/E1iuXssXIAIUyzY?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/E1iuXssXIAIUyzY?format=jpg&name=orig', altText=None)]",
893,1394055055762919431,2021-05-16 22:20:00+00:00,newscomauHQ,"The death toll from the Israel-Palestine conflict has reached a grim new record as calls for an end to the “utterly appalling” crisis go unheard.

 https://t.co/qtgEw0Q6FG",,
894,1394054877765009411,2021-05-16 22:19:17+00:00,bspar1991,"Time to step in ⁦@POTUS.  ⁩  Israel and Palestine heading for “uncontainable” crisis, UN chief warns - The Guardian.   https://t.co/puUQd2on7A",,
895,1394053272118337539,2021-05-16 22:12:54+00:00,abales,"Israel and Palestine heading for “uncontainable” crisis, UN chief warns - The Guardian-Praying this stops now. Please, LORD!  https://t.co/sOKjBhMduQ",,
896,1394048026596061195,2021-05-16 21:52:04+00:00,mandy_mcauley,"Israel &amp; Palestine set for ‘uncontainable’ crisis @guardian

Israeli airstrikes have killed 181 Palestinians, including 52 children, &amp; destroyed or partially destroyed 40 schools &amp; 4 hospitals. Hamas rockets have killed 10 Israelis, including 2 children. 

https://t.co/8HtNgs0BFO",,
897,1394047144097628165,2021-05-16 21:48:33+00:00,McEwanMorton,"#Israel and #Palestine heading for ‘#uncontainable’ #crisis, UN chief warns https://t.co/CWxN4qGWUA",,"['Israel', 'Palestine', 'uncontainable', 'crisis']"
898,1394046622087122945,2021-05-16 21:46:29+00:00,danehurt,The Falcon could solve the Israel Palestine crisis,,
899,1394046617062281219,2021-05-16 21:46:28+00:00,network20news,UN Chief Says Israel-Palestine Violence Could Lead To “Uncontainable” Crisis https://t.co/nCfxSKROIx,,
900,1394045820593389570,2021-05-16 21:43:18+00:00,Thespuzz,UN Chief Says Israel-Palestine Violence Could Lead To “Uncontainable” Crisis https://t.co/HepJAhuzVC,,
901,1394045647452577792,2021-05-16 21:42:37+00:00,dailynewscatch1,UN chief says violence between Israel and Palestine could lead to “unstoppable” crisis https://t.co/O5P2RFT6ul,,
902,1394043482243837952,2021-05-16 21:34:00+00:00,Adel_Hawatmeh1,"Israel and Palestine heading for ‘uncontainable’ crisis, UN chief warns https://t.co/EUsdqWk4bB
#PalestineBleeding 
#Palestine 
#Gaza_Under_Attack 
#savepalestinians",,"['PalestineBleeding', 'Palestine', 'Gaza_Under_Attack', 'savepalestinians']"
903,1394043435968049153,2021-05-16 21:33:49+00:00,KalaUsdadia,China ‘Regrets’ US Blocking United Nations Statement On Israel-Palestine Crisis https://t.co/I4pVwEwU81,,
904,1394043121026088962,2021-05-16 21:32:34+00:00,LatestNdtv,China ‘Regrets’ US Blocking United Nations Statement On Israel-Palestine Crisis https://t.co/ys1nBCIUJA,,
905,1394042482388836352,2021-05-16 21:30:02+00:00,guardiannews,"Israel and Palestine heading for ‘uncontainable’ crisis, UN chief warns https://t.co/c4lQgI0uaL",,
906,1394042389573083137,2021-05-16 21:29:40+00:00,Tautvilas,"Israel-Palestine crisis explained
https://t.co/5CASNFftl9",,
